gender,age,ingroup.value,ingroup.like,ingroup.connected,outgroup.value,outgroup.like,outgroup.connected,ingroup.average,outgroup.average,condition,rating
2,44,76.23,75.66,70.94,12.83,18.49,2.83,48.55333333,-77.23333333,outgroup.baseline,60.75
2,26,76.46,91.71,82.11,4.33,5.27,2.26,66.85333333,-92.09333333,outgroup.baseline,96.23
2,36,67.23,77.78,89.08,59.89,60.26,18.27,56.06,-7.72,outgroup.cogload,83.05
2,30,50,58.11,57.92,50,39.43,42.45,10.68666667,-12.08,ingroup.cogload,19.25
2,34,100,100,100,48.96,49.72,0.75,100,-33.71333333,outgroup.baseline,60.83
2,33,62.83,65.28,78.11,56.79,32.83,13.77,37.48,-31.07333333,neutral.baseline,40.75
2,26,54.11,60.76,71.75,0,2.39,0,24.41333333,-98.40666667,outgroup.baseline,83.93
2,30,85.69,93.79,86.25,8.85,0.94,6.21,77.15333333,-89.33333333,outgroup.cogload,2.82
2,23,72.83,66.42,66.79,29.06,29.06,19.25,37.36,-48.42,ingroup.cogload,82.64
2,23,100,100,100,0,0,0,100,-100,outgroup.baseline,95.47
2,33,78.11,77.17,77.17,0,0,0,54.96666667,-100,outgroup.cogload,82.64
2,30,70.43,61.54,71.49,0,0,0,35.64,-100,ingroup.cogload,81.54
2,45,50.09,37.85,26.93,27.68,3.2,0.19,-23.42,-79.28666667,neutral.cogload,100
2,43,70.19,70.94,74.91,0,0,0,44.02666667,-100,ingroup.cogload,100
2,20,80.94,74.72,65.85,0,0,0,47.67333333,-100,neutral.cogload,38.49
2,31,95.86,97.18,91.9,0,0,0,89.96,-100,ingroup.baseline,100
2,53,85.12,85.37,66.67,0,6.03,4.27,58.10666667,-93.13333333,ingroup.baseline,57.31
2,52,70.81,88.51,87.76,3.39,0,0,64.72,-97.74,outgroup.cogload,60.45
2,30,94.15,96.42,93.77,17.17,6.42,0.38,89.56,-84.02,neutral.baseline,59.62
2,66,74.15,76.6,74.34,23.02,14.15,13.21,50.06,-66.41333333,outgroup.baseline,87.17
2,23,48.78,36.91,26.37,54.24,31.07,7.91,-25.29333333,-37.85333333,outgroup.baseline,55.18
2,45,83.02,24.72,0,74.53,22.26,0,-28.17333333,-35.47333333,outgroup.baseline,80.38
2,24,53.21,57.17,48.3,16.98,18.3,13.77,5.786666667,-67.3,outgroup.baseline,29.06
2,37,86.42,70.57,72.64,44.34,10.38,0,53.08666667,-63.52,outgroup.baseline,-40.75
2,28,57.36,61.32,64.15,1.7,8.68,6.04,21.88666667,-89.05333333,neutral.baseline,54.72
2,29,77.55,87.55,67.92,46.04,40,24.15,55.34666667,-26.54,ingroup.cogload,41.51
2,28,75.33,75.71,0,49.34,49.91,0.75,0.693333333,-33.33333333,neutral.baseline,9.23
2,59,66.85,63.09,54.43,23.16,22.98,6.97,22.91333333,-64.59333333,outgroup.baseline,100
2,21,70,57.92,67.55,66.98,33.4,29.43,30.31333333,-13.46,ingroup.baseline,41.13
2,32,68.68,64.53,63.96,26.6,19.62,0,31.44666667,-69.18666667,outgroup.cogload,-49.81
2,18,27.92,27.55,27.74,0,0,0,-44.52666667,-100,neutral.baseline,40
2,42,64.6,55.56,54.24,35.97,0,0,16.26666667,-76.02,outgroup.baseline,61.58
2,35,83.77,88.87,85.66,36.98,33.77,26.23,72.2,-35.34666667,outgroup.cogload,43.77
2,21,97.74,99.06,95.48,1.51,7.53,1.69,94.85333333,-92.84666667,neutral.cogload,81.54
2,30,83.21,81.51,52.83,43.21,42.26,4.15,45.03333333,-40.25333333,ingroup.baseline,17.74
2,28,55.47,69.81,66.23,26.23,50,6.04,27.67333333,-45.15333333,ingroup.baseline,65.66
2,36,100,100,100,0,0,0,100,-100,neutral.cogload,100
2,25,100,77.92,77.74,100,73.58,12.83,70.44,24.27333333,ingroup.cogload,23.4
2,59,93.58,93.58,95.47,5.28,4.72,4.53,88.42,-90.31333333,neutral.baseline,40.75
2,28,69.91,70.4,78.26,33.72,34.7,13.57,45.71333333,-45.34,outgroup.baseline,40.08
2,34,68.17,70.81,67.98,16.2,0,0.56,37.97333333,-88.82666667,outgroup.cogload,58.19
2,26,70.57,68.3,66.98,64.15,55.47,61.51,37.23333333,20.75333333,neutral.baseline,31.7
2,29,66.67,61.39,68.74,56.12,44.82,25.61,31.2,-15.63333333,outgroup.baseline,59.32
2,47,50,76.23,79.06,50,14.91,14.34,36.86,-47.16666667,outgroup.cogload,78.11
2,43,61.51,63.02,64.15,36.6,34.91,36.79,25.78666667,-27.8,outgroup.cogload,5.28
2,36,79.74,83.85,64.9,17.18,9.1,1.32,52.32666667,-81.6,ingroup.baseline,89.43
2,42,72.83,62.45,62.83,60.94,0,0,32.07333333,-59.37333333,outgroup.baseline,100
2,24,94.15,93.77,91.7,81.89,50.94,37.74,86.41333333,13.71333333,outgroup.cogload,77.74
2,29,75.85,74.72,71.7,35.66,35.66,36.98,48.18,-27.8,ingroup.baseline,0.38
2,34,73.45,83.05,61.58,40.87,27.12,21.09,45.38666667,-40.61333333,neutral.cogload,15.63
2,32,58.87,47.92,42.08,0,0,11.7,-0.753333333,-92.2,ingroup.baseline,59.62
2,26,65.09,51.32,41.89,50,38.3,24.15,5.533333333,-25.03333333,ingroup.cogload,7.92
2,30,15.85,16.04,0,0.94,0.57,0.57,-78.74,-98.61333333,ingroup.cogload,18.49
2,29,73.21,71.7,81.32,29.81,31.7,7.55,50.82,-53.96,outgroup.baseline,83.4
2,24,84.34,79.43,82.08,16.6,12.26,0,63.9,-80.76,ingroup.cogload,50.94
2,39,1.89,0.75,0,99.43,98.87,97.74,-98.24,97.36,outgroup.baseline,98.11
2,24,68.11,69.25,70.57,50.38,50,33.02,38.62,-11.06666667,neutral.baseline,60.75
2,39,88.1,81,87.91,44.15,16.7,2.5,71.34,-57.76666667,ingroup.baseline,71.7
2,24,100,100,100,63.02,28.49,23.02,100,-23.64666667,neutral.baseline,21.13
2,31,96.79,98.87,95.28,1.7,0.19,1.7,93.96,-97.60666667,ingroup.cogload,100
2,27,69.43,68.68,37.74,34.34,20.57,2.08,17.23333333,-62.00666667,ingroup.baseline,61.51
2,39,77.78,77.21,77.59,44.44,43.5,42.94,55.05333333,-12.74666667,outgroup.cogload,-14.12
2,42,60.57,62.64,63.02,24.72,27.17,30.57,24.15333333,-45.02666667,outgroup.baseline,56.6
2,39,69.49,65.91,91.71,79.85,67.23,66.48,51.40666667,42.37333333,neutral.baseline,39.74
2,50,75.71,77.21,78.57,75.18,76.16,54.31,54.32666667,37.1,ingroup.cogload,10.51
2,20,100,100,100,1.7,0,0,100,-98.86666667,outgroup.cogload,68.3
2,21,67.74,66.6,67.36,29.06,30.38,14.91,34.46666667,-50.43333333,outgroup.baseline,27.55
2,21,74.34,85.28,62.83,0,0,0,48.3,-100,outgroup.cogload,83.4
2,35,58.87,68.11,57.55,12.08,0,2.08,23.02,-90.56,ingroup.cogload,81.89
2,18,78.49,78.87,76.79,36.79,35.66,37.17,56.1,-26.92,ingroup.baseline,53.58
2,20,61.39,54.8,62.52,58.95,42,34.46,19.14,-9.726666667,ingroup.baseline,80.41
2,21,100,81.55,82.91,32.91,17.7,0,76.30666667,-66.26,outgroup.cogload,100
2,26,100,100,100,100,50,22.45,100,14.96666667,ingroup.baseline,61.13
2,33,89.06,88.68,87.55,32.83,12.64,12.83,76.86,-61.13333333,neutral.baseline,39.25
2,26,86.25,85.88,89.83,61.96,62.34,24.48,74.64,-0.813333333,outgroup.baseline,46.52
2,22,68.11,67.17,58.49,13.21,0,0,29.18,-91.19333333,ingroup.baseline,63.4
2,33,52.83,60.75,62.64,57.92,51.7,31.89,17.48,-5.66,ingroup.baseline,67.17
2,24,100,90.94,77.92,47.92,24.91,0.38,79.24,-51.19333333,neutral.baseline,79.62
2,28,83.4,87.55,70.38,1.13,2.26,0,60.88666667,-97.74,ingroup.baseline,100
2,21,87.17,85.09,88.3,9.81,3.02,0,73.70666667,-91.44666667,ingroup.cogload,63.77
2,21,56.79,52.26,62.83,44.91,36.79,31.51,14.58666667,-24.52666667,outgroup.cogload,32.45
2,32,50,61.32,66.79,50,50,29.43,18.74,-13.71333333,neutral.cogload,100
2,35,72.88,85.5,85.5,49.53,3.01,0,62.58666667,-64.97333333,ingroup.cogload,-62.34
2,42,85.85,86.6,74.72,0,0,0,64.78,-100,neutral.baseline,81.51
2,20,77.74,79.81,74.15,19.81,23.77,0,54.46666667,-70.94666667,ingroup.cogload,44.53
2,27,80.94,81.13,80.38,36.98,33.4,13.02,61.63333333,-44.4,ingroup.baseline,97.74
2,23,71.32,73.4,63.58,58.87,30.75,17.36,38.86666667,-28.68,neutral.cogload,84.91
2,23,77.17,77.17,81.7,57.17,48.49,47.55,57.36,2.14,outgroup.baseline,3.02
2,42,54.8,54.61,53.67,17.33,17.7,6.59,8.72,-72.25333333,ingroup.baseline,20.53
2,24,95.28,96.79,95.85,28.3,15.28,7.17,91.94666667,-66.16666667,outgroup.cogload,0.38
2,52,84.34,80.38,77.17,42.26,21.51,0.57,61.26,-57.10666667,neutral.baseline,80.38
2,34,80.57,82.08,86.42,36.04,15.66,6.42,66.04666667,-61.25333333,ingroup.baseline,40.38
2,30,90.19,84.15,83.4,11.13,0,0,71.82666667,-92.58,neutral.cogload,16.98
2,43,49.32,50.09,50.09,49.18,48.98,49.44,-0.333333333,-1.6,ingroup.baseline,63.45
2,60,62.26,37.74,73.21,65.09,22.08,43.96,15.47333333,-12.58,neutral.cogload,41.51
2,34,87.55,86.98,84.34,56.6,56.6,56.6,72.58,13.2,outgroup.baseline,81.13
2,56,73.77,50.75,41.7,53.21,43.77,38.11,10.81333333,-9.94,outgroup.baseline,82.64
2,41,87.36,73.77,80.75,33.58,18.49,6.98,61.25333333,-60.63333333,outgroup.baseline,93.58
2,28,58.76,58.57,58.95,42.37,42.94,43.69,17.52,-14,ingroup.cogload,39.74
2,31,51.25,46.26,22.17,52.57,50.07,22.76,-20.21333333,-16.4,neutral.cogload,-1.85
2,61,73.96,73.21,77.17,55.09,36.04,25.47,49.56,-22.26666667,ingroup.cogload,96.6
2,21,56.6,54.15,56.42,57.36,45.66,46.23,11.44666667,-0.5,neutral.cogload,60.75
2,36,90.19,90.57,90.94,5.28,6.79,1.13,81.13333333,-91.2,ingroup.baseline,90.57
2,35,91.32,93.21,93.21,1.7,1.89,0,85.16,-97.60666667,neutral.baseline,21.13
2,30,69.87,70.43,79.28,33.33,25.24,33.71,46.38666667,-38.48,neutral.cogload,60.08
2,50,56.98,57.74,58.11,55.85,41.7,42.64,15.22,-6.54,neutral.baseline,13.96
2,49,56.12,61.77,55.37,50.85,45.39,44.82,15.50666667,-5.96,outgroup.cogload,30.7
2,25,97.17,85.47,74.72,29.43,31.51,33.21,71.57333333,-37.23333333,outgroup.baseline,21.51
2,55,81.13,81.7,82.08,65.09,50.75,50.75,63.27333333,11.06,neutral.cogload,0.38
2,31,96.23,69.06,55.85,0,0,0,47.42666667,-100,outgroup.baseline,60.38
2,32,86.23,89.42,89.42,27.54,27.7,23.95,76.71333333,-47.20666667,outgroup.baseline,75.25
2,54,89.43,89.81,100,23.4,0,0,86.16,-84.4,neutral.baseline,40
2,32,91.15,94.92,100,1.51,12.24,2.45,90.71333333,-89.2,ingroup.baseline,100
2,31,56.87,58.76,58.38,45.39,45.57,44.44,16.00666667,-9.733333333,outgroup.cogload,31.32
2,18,61.51,69.81,54.91,44.53,28.49,10.75,24.15333333,-44.15333333,ingroup.cogload,83.4
2,26,100,94.63,74.16,41.28,0,0,79.19333333,-72.48,neutral.baseline,49.19
2,20,79.06,80.57,78.49,69.62,27.55,27.55,58.74666667,-16.85333333,outgroup.cogload,58.49
2,47,100,69.87,54.24,29,13.37,42.75,49.40666667,-43.25333333,ingroup.cogload,0.56
2,45,64.34,59.43,61.32,4.15,1.7,0,23.39333333,-96.1,outgroup.cogload,62.64
2,49,92.45,98.49,98.49,0.57,0,0,92.95333333,-99.62,ingroup.cogload,72.83
2,22,70,73.58,80.57,0,0,0,49.43333333,-100,neutral.cogload,4.91
2,35,71.89,71.89,75.47,31.51,42.45,0,46.16666667,-50.69333333,outgroup.baseline,82.26
2,23,100,67.92,64.72,16.6,0,26.23,55.09333333,-71.44666667,ingroup.baseline,81.13
2,50,99.25,100,100,0,0,0,99.5,-100,ingroup.cogload,100
2,19,86.04,79.25,87.92,29.62,42.26,41.7,68.80666667,-24.28,neutral.baseline,81.13
2,24,63.28,73.45,74.39,50.09,50.09,27.87,40.74666667,-14.63333333,neutral.baseline,100
2,44,78.42,84.59,79.77,68.79,25.24,24.09,61.85333333,-21.25333333,neutral.baseline,54.92
2,29,67.36,62.83,66.79,74.72,48.11,29.81,31.32,1.76,ingroup.cogload,70.57
2,40,60.38,61.32,38.3,65.28,40.94,24.34,6.666666667,-12.96,outgroup.cogload,81.51
2,39,74.92,62.08,50.09,66.36,50.09,40.51,24.72666667,4.64,neutral.baseline,100
2,49,87.92,91.7,59.25,0,0,0.57,59.24666667,-99.62,ingroup.baseline,72.83
2,25,70.62,71.56,70.24,26.93,24.48,23.35,41.61333333,-50.16,neutral.baseline,40.87
2,25,100,100,84.75,23.73,6.97,0,89.83333333,-79.53333333,outgroup.baseline,81.54
2,35,100,100,100,39.92,54.05,6.21,100,-33.21333333,ingroup.cogload,71.37
2,51,83.77,83.96,84.34,52.64,8.3,0,68.04666667,-59.37333333,neutral.cogload,81.13
2,38,84.18,82.49,77.59,2.45,2.45,2.07,62.84,-95.35333333,outgroup.cogload,100
2,28,60.75,68.3,56.79,56.79,55.47,54.53,23.89333333,11.19333333,outgroup.baseline,20.75
2,26,86.79,90.57,90.19,39.43,34.15,32.64,78.36666667,-29.18666667,neutral.cogload,44.91
2,56,82.08,82.26,92.83,6.79,6.79,0.19,71.44666667,-90.82,outgroup.cogload,57.82
2,28,79.06,79.62,80.75,6.6,0,2.45,59.62,-93.96666667,outgroup.baseline,53.96
2,37,65.91,80.23,98.49,36.35,21.09,0.94,63.08666667,-61.08,neutral.baseline,21.28
2,47,91.51,98.87,99.81,23.96,10,1.7,93.46,-76.22666667,outgroup.baseline,98.11
2,31,91.51,91.13,90.57,84.53,61.51,62.08,82.14,38.74666667,neutral.baseline,43.02
2,46,84.53,92.83,94.15,27.36,6.23,15.66,81.00666667,-67.16666667,ingroup.baseline,100
2,23,62.64,90.57,92.64,58.68,43.58,7.92,63.9,-26.54666667,outgroup.cogload,29.81
2,26,50,49.81,50,37.55,24.34,8.11,-0.126666667,-53.33333333,outgroup.baseline,20.38
2,22,98.31,75.71,65.35,73.26,6.03,8.1,59.58,-41.74,ingroup.cogload,60.83
2,28,86.63,85.31,84.56,22.98,23.16,0,71,-69.24,outgroup.cogload,-56.31
2,36,50.09,27.68,29.38,50.09,0,0,-28.56666667,-66.60666667,outgroup.cogload,99.62
2,72,98.87,100,89.83,69.68,61.39,33.15,92.46666667,9.48,outgroup.baseline,22.79
2,27,100,100,65.85,20,0.19,0,77.23333333,-86.54,outgroup.cogload,97.74
2,66,90.02,89.45,80.6,0,0,0,73.38,-100,ingroup.baseline,90.96
2,38,29.31,32.41,18.62,38.28,36.38,24.48,-46.44,-33.90666667,outgroup.baseline,62.41
2,23,100,100,100,0,0,0,100,-100,neutral.baseline,100
2,40,52.64,57.74,63.96,51.32,46.42,40.38,16.22666667,-7.92,outgroup.cogload,69.06
2,30,29.94,37.29,16.76,25.61,19.59,11.3,-44.00666667,-62.33333333,ingroup.baseline,34.09
2,26,73.96,72.08,73.58,19.62,18.87,20,46.41333333,-61.00666667,ingroup.baseline,62.26
2,30,37.48,47.27,39.36,15.44,4.9,0,-17.26,-86.44,neutral.baseline,16.01
2,29,88.11,88.49,94.53,69.43,27.17,8.3,80.75333333,-30.06666667,ingroup.cogload,100
2,40,83.4,52.26,67.36,55.66,17.74,26.6,35.34666667,-33.33333333,outgroup.cogload,-1.13
2,19,93.96,97.92,98.49,31.89,11.89,1.32,93.58,-69.93333333,neutral.cogload,52.45
2,23,62.45,62.45,62.08,37.74,38.87,37.17,24.65333333,-24.14666667,outgroup.baseline,82.64
2,22,92.83,89.25,62.83,60.38,58.68,56.79,63.27333333,17.23333333,outgroup.cogload,34.72
2,27,71.94,68.55,97.93,60.64,41.24,14.12,58.94666667,-22.66666667,neutral.cogload,41.24
2,32,77.36,65.28,65.28,30.19,49.81,20.57,38.61333333,-32.95333333,outgroup.baseline,60
2,52,100,92.45,93.4,0,0,0,90.56666667,-100,outgroup.baseline,100
2,24,70.34,68.97,67.24,51.03,49.48,3.26,37.7,-30.82,neutral.baseline,95.86
2,33,77.74,85.66,85.47,12.64,4.72,11.51,65.91333333,-80.75333333,outgroup.baseline,79.25
2,26,36.42,36.04,62.08,34.91,0,0,-10.30666667,-76.72666667,ingroup.cogload,80
2,24,85.12,85.88,90.21,67.8,67.98,49.91,74.14,23.79333333,ingroup.cogload,75.89
2,47,100,100,100,9.29,9.92,0,100,-87.19333333,outgroup.baseline,100
2,28,73.4,67.17,68.87,54.72,53.96,42.83,39.62666667,1.006666667,outgroup.baseline,36.6
2,26,83.96,85.28,100,0,0,0,79.49333333,-100,outgroup.cogload,13.58
2,22,52.45,55.09,58.68,40.94,42.08,46.79,10.81333333,-13.46,neutral.baseline,74.34
2,29,76.04,75.28,82.83,39.43,33.4,36.6,56.1,-27.04666667,outgroup.cogload,64.91
2,58,77.78,100,87.76,0,0,0,77.02666667,-100,ingroup.baseline,100
2,30,74.34,77.74,75.85,13.96,1.32,7.55,51.95333333,-84.78,outgroup.cogload,44.53
2,28,67.42,78.34,70.06,49.91,50.09,12.99,43.88,-24.67333333,ingroup.baseline,49.91
2,23,55.85,69.81,78.49,45.28,32.45,31.51,36.1,-27.17333333,neutral.cogload,-6.42
2,55,75.66,77.55,78.3,24.34,25.47,25.85,54.34,-49.56,ingroup.cogload,59.62
2,34,100,100,100,0,0,0,100,-100,neutral.baseline,80.46
2,27,100,100,100,0,0,0,100,-100,ingroup.cogload,80
2,49,72.32,73.26,74.58,26.37,26.74,27.68,46.77333333,-46.14,ingroup.cogload,35.97
2,30,91.13,90,91.32,10,7.36,10,81.63333333,-81.76,ingroup.baseline,82.26
2,24,52.08,53.96,54.53,45.09,25.85,9.81,7.046666667,-46.16666667,ingroup.cogload,40
2,25,65.47,65.47,64.53,50,38.11,36.04,30.31333333,-17.23333333,neutral.cogload,61.89
2,32,100,100,93.58,16.79,0,0,95.72,-88.80666667,outgroup.baseline,41.13
2,47,54.53,62.08,59.25,43.02,23.96,0,17.24,-55.34666667,outgroup.baseline,40.38
2,26,89.22,100,89.31,38.68,18.55,25,85.68666667,-45.18,outgroup.baseline,62.02
2,22,100,100,100,100,100,100,100,100,neutral.cogload,-1.13
2,35,71.15,73.65,70.58,0,0,0,43.58666667,-100,ingroup.cogload,80.72
2,31,80,50,50,50,28.68,26.04,20,-30.18666667,outgroup.cogload,100
2,23,68.3,60.38,6.79,41.89,45.09,8.3,-9.686666667,-36.48,outgroup.baseline,62.26
2,41,65.28,76.6,67.36,59.43,34.15,21.13,39.49333333,-23.52666667,outgroup.cogload,-36.6
2,36,77.92,78.3,80.19,0,0,0,57.60666667,-100,outgroup.cogload,61.89
2,21,82.08,82.26,80,28.49,24.15,25.09,62.89333333,-48.18,neutral.baseline,40
2,49,74.39,76.08,56.5,0,0,0,37.98,-100,outgroup.cogload,25.42
2,29,77.92,76.42,78.87,25.28,25.85,28.87,55.47333333,-46.66666667,ingroup.cogload,73.96
2,24,88.68,87.74,89.81,9.06,8.87,8.68,77.48666667,-82.26,ingroup.baseline,97.36
2,20,79.47,96.23,100,72.5,11.49,0,83.8,-44.00666667,outgroup.baseline,48.78
2,31,18.68,17.92,15.09,0,0,0,-65.54,-100,neutral.cogload,56.6
2,31,73.77,78.3,80.38,30.94,36.04,23.4,54.96666667,-39.74666667,ingroup.baseline,36.6
2,45,70.19,75.28,74.72,12.26,14.34,12.26,46.79333333,-74.09333333,ingroup.baseline,100
2,28,81.9,82.82,81.97,24.06,15.93,17.07,64.46,-61.96,neutral.cogload,35.41
2,23,40.75,28.87,22.08,13.77,3.02,11.13,-38.86666667,-81.38666667,outgroup.baseline,-40.75
2,27,59.7,59.51,58.76,58.76,58.19,58.57,18.64666667,17.01333333,ingroup.cogload,0.56
2,23,63.21,76.23,70.19,53.77,65.09,58.87,39.75333333,18.48666667,outgroup.baseline,81.13
2,44,92.26,91.51,93.21,23.4,7.17,8.11,84.65333333,-74.21333333,neutral.baseline,95.85
2,23,76.19,74,76.87,35.66,19.36,8.38,51.37333333,-57.73333333,outgroup.baseline,88.38
2,23,100,100,100,0,0,0,100,-100,outgroup.cogload,100
2,61,100,100,100,0,0,0,100,-100,neutral.baseline,62.26
2,30,68.68,87.17,69.43,63.77,37.36,13.96,50.18666667,-23.27333333,outgroup.cogload,67.92
2,26,56.6,36.98,24.15,16.6,13.21,0,-21.51333333,-80.12666667,outgroup.baseline,67.92
2,37,96.47,79.17,65.14,100,59.74,23.82,60.52,22.37333333,ingroup.baseline,20.44
2,40,91.51,92.08,92.08,27.74,18.68,40.57,83.78,-42.00666667,outgroup.cogload,81.89
2,32,63.96,65.28,48.87,49.43,49.62,40,18.74,-7.3,ingroup.baseline,60.38
2,37,87.55,90.19,91.51,14.53,15.66,13.02,79.5,-71.19333333,outgroup.baseline,82.26
2,37,70,72.64,75.47,63.96,66.04,62.26,45.40666667,28.17333333,ingroup.cogload,48.02
2,35,92.45,92.45,93.77,0,0,0,85.78,-100,outgroup.cogload,62.64
2,48,70.94,56.23,50,50,23.21,20.38,18.11333333,-37.60666667,ingroup.cogload,-9.43
2,35,76.08,76.65,76.08,25.8,25.99,25.61,52.54,-48.4,ingroup.cogload,0.56
2,21,80.38,70.57,68.49,3.02,0,0,46.29333333,-97.98666667,outgroup.baseline,44.91
2,28,62.64,68.3,79.62,54.53,39.81,46.04,40.37333333,-6.413333333,ingroup.baseline,38.11
2,53,98.49,99.81,86.79,0.38,0.38,0.38,90.06,-99.24,ingroup.cogload,52.45
2,25,73.02,66.98,78.49,36.23,26.6,24.15,45.66,-42.01333333,ingroup.baseline,100
2,37,57.55,58.49,58.68,50,26.6,25.66,16.48,-31.82666667,neutral.baseline,62.26
2,41,51.51,51.13,51.32,52.26,52.64,50.75,2.64,3.766666667,neutral.cogload,41.51
2,25,82.68,100,80.65,98.05,83.37,77.13,75.55333333,72.36666667,ingroup.baseline,41.99
2,25,90.4,90.77,92.09,7.16,11.11,0,82.17333333,-87.82,outgroup.baseline,100
2,25,77.74,82.26,80,0,0,0,60,-100,outgroup.cogload,67.92
2,24,62.45,61.51,38.11,0,0,0,8.046666667,-100,outgroup.baseline,57.36
2,29,90.21,90.4,90.21,14.69,0,0,80.54666667,-90.20666667,neutral.baseline,61.58
2,21,61.89,67.36,35.66,54.72,67.17,28.68,9.94,0.38,neutral.cogload,42.64
2,32,97.36,98.68,94.34,67.55,48.68,9.81,93.58666667,-15.97333333,ingroup.baseline,26.04
2,49,92.28,86.25,83.99,0.94,0.38,0,75.01333333,-99.12,ingroup.baseline,61.96
2,38,38.23,36.79,17.4,38.68,28.57,11.51,-38.38666667,-47.49333333,neutral.baseline,17.51
2,30,58.87,57.74,57.36,45.28,37.36,36.04,15.98,-20.88,neutral.baseline,90.57
2,33,74.15,84.15,74.34,41.32,21.13,5.28,55.09333333,-54.84666667,outgroup.cogload,44.91
2,18,68.11,69.43,47.92,40,56.23,43.21,23.64,-7.04,ingroup.baseline,26.42
2,34,100,100,100,100,51.13,0.94,100,1.38,outgroup.baseline,0.38
2,52,89.06,93.02,94.53,60.94,33.02,7.74,84.40666667,-32.2,neutral.cogload,67.17
2,25,61.51,64.34,58.87,63.02,29.81,4.72,23.14666667,-34.96666667,neutral.baseline,38.49
2,24,100,100,62.83,0,0,0,75.22,-100,ingroup.baseline,81.51
2,26,70.81,78.15,63.09,39.17,30.13,21.66,41.36666667,-39.36,neutral.baseline,45.01
2,20,58.68,68.3,66.04,64.53,51.51,33.21,28.68,-0.5,ingroup.baseline,60.75
2,24,60.38,61.32,53.4,18.87,20.38,13.02,16.73333333,-65.15333333,outgroup.baseline,76.23
2,24,78.68,68.49,82.08,22.45,0,0,52.83333333,-85.03333333,outgroup.cogload,-54.72
2,28,77.17,68.87,64.53,68.11,40.19,40.57,40.38,-0.753333333,outgroup.baseline,22.64
2,24,69.43,83.4,69.06,25.66,20.19,20.38,47.92666667,-55.84666667,ingroup.cogload,93.21
2,21,95.85,92.26,67.17,84.34,38.87,0.38,70.18666667,-17.60666667,outgroup.baseline,56.23
2,29,61.89,61.32,57.17,58.3,43.96,44.72,20.25333333,-2.013333333,neutral.cogload,22.64
2,25,100,87.55,72.83,58.11,30.94,7.74,73.58666667,-35.47333333,outgroup.baseline,100
2,22,73.4,83.4,73.77,20.38,5.66,0,53.71333333,-82.64,ingroup.cogload,85.28
2,53,93.4,95.66,92.83,29.06,39.06,14.53,87.92666667,-44.9,outgroup.baseline,80.75
2,34,73.58,65.85,39.43,3.96,4.91,0,19.24,-94.08666667,outgroup.baseline,100
2,19,70,56.04,66.79,69.81,55.66,35.09,28.55333333,7.04,outgroup.cogload,36.98
2,24,70,85.85,81.7,0,13.4,0,58.36666667,-91.06666667,neutral.cogload,39.62
2,27,77.74,77.55,78.68,14.53,16.04,16.79,55.98,-68.42666667,neutral.baseline,97.74
2,31,68.11,82.08,95.66,31.89,7.74,22.83,63.9,-58.36,neutral.cogload,40.38
2,49,55.09,49.43,55.09,28.49,0,0,6.406666667,-81.00666667,outgroup.cogload,97.36
2,37,39.43,80.57,81.51,46.42,0,0,34.34,-69.05333333,outgroup.baseline,19.62
2,64,31.7,31.32,31.32,0,0,0,-37.10666667,-100,outgroup.baseline,100
2,42,71.7,80.75,78.3,34.91,22.26,14.34,53.83333333,-52.32666667,ingroup.cogload,81.54
2,35,77.74,82.45,70,18.49,21.32,24.72,53.46,-56.98,neutral.baseline,46.42
2,21,100,100,100,0,0,0,100,-100,ingroup.baseline,20.38
2,56,100,80.23,100,0,0,0,86.82,-100,ingroup.baseline,99.62
2,29,69.81,76.04,77.17,8.3,0,0,48.68,-94.46666667,outgroup.baseline,90.19
2,19,83.4,85.09,82.64,0,2.83,0,67.42,-98.11333333,outgroup.cogload,43.77
2,42,63.02,62.26,78.11,55.85,55.47,20.75,35.59333333,-11.95333333,outgroup.cogload,40.75
2,64,60.19,75.09,56.79,38.49,16.98,0,28.04666667,-63.02,outgroup.baseline,12.08
2,23,55.85,60,55.66,51.51,44.34,43.96,14.34,-6.793333333,ingroup.baseline,78.11
2,38,76.01,75.62,76.01,39.54,26.3,18.43,51.76,-43.82,ingroup.cogload,75.47
2,22,59.25,65.66,60.57,38.49,31.32,41.89,23.65333333,-25.53333333,neutral.cogload,44.53
2,32,75.47,50,57.17,73.21,24.72,35.66,21.76,-10.94,ingroup.baseline,73.96
2,23,37.17,53.4,30.19,25.28,18.3,9.43,-19.49333333,-64.66,outgroup.cogload,21.89
2,28,58.76,71.19,52.92,48.78,49.34,27.12,21.91333333,-16.50666667,neutral.baseline,42
2,27,45.2,27.87,26.37,5.27,11.68,0,-33.70666667,-88.7,outgroup.cogload,-14.5
2,19,74.72,73.77,67.55,18.87,8.49,0,44.02666667,-81.76,ingroup.cogload,100
2,34,62.45,66.23,71.51,3.21,2.64,1.32,33.46,-95.22,ingroup.baseline,30.94
2,33,67.8,87.57,66.29,1.88,1.51,1.13,47.77333333,-96.98666667,neutral.cogload,75.89
2,43,76.46,76.84,77.4,50.09,25.8,7.91,53.8,-44.13333333,neutral.baseline,93.97
2,24,85.47,85.28,79.62,10.75,2.83,0,66.91333333,-90.94666667,ingroup.cogload,-11.32
2,44,100,100,100,0,0.19,0,100,-99.87333333,ingroup.baseline,100
